OrderID,CustomerID,OrderDate,ShippingDate,ProductID,Quantity,TotalAmount,OrderStatus,PaymentMethod,ShippingAddress
ORD0000542,CUST0015,2024-01-21,2024-01-24,PROD0008,2,109.22,Delivered,PayPal,"056 Johnson Cliffs, Donnafort, MP 97467"
ORD0000543,CUST0020,2024-06-12,2024-06-14,PROD0016,1,63.96,Delivered,PayPal,"8570 Melissa Fall, Clarkfort, DC 56468"
ORD0000544,CUST0021,2024-03-09,2024-03-10,PROD0004,5,226.25,Shipped,PayPal,"PSC 0723, Box 7126, APO AP 14701"
ORD0000545,CUST0100,2024-02-09,2024-02-11,PROD0009,5,479.45,Delivered,PayPal,"4811 Coleman Summit Suite 325, North Josebury, MD 11634"
ORD0000546,CUST0072,2024-09-23,2024-09-25,PROD0015,1,132.36,Delivered,Cash,"604 Katie Cliffs, Kaneland, MS 69520"
ORD0000547,CUST0092,2024-06-17,2024-06-18,PROD0027,1,118.44,Shipped,Credit Card,"31699 Nicole Island, Sandovalfort, ND 40169"
ORD0000548,CUST0046,2024-04-07,2024-04-07,PROD0023,2,-63.46,Delivered,Cash,"0443 Diane Forges, Lake Nicolebury, NV 55004"
ORD0000549,CUST0056,2024-09-30,2024-10-02,PROD0009,1,84.04,Shipped,PayPal,"221 Paul Views, South Susan, AS 63110"
ORD0000550,CUST0092,2024-01-30,2024-02-01,PROD0012,8,492,Delivered,PayPal,"90644 Dunn Wells Suite 648, Nicholasland, WA 78059"
ORD0000551,CUST0036,2024-10-03,2024-10-03,PROD0006,2,167.98,Delivered,Credit Card,"25516 Ramsey Falls Suite 849, New Kevinberg, NJ 25652"
ORD0000552,CUST0033,2024-10-04,2024-10-07,PROD0030,5,539.2,Canceled,Cash,"349 Hickman Stream, Adkinsview, CO 42740"
ORD0000553,CUST0024,2023-12-07,2023-12-10,PROD0019,1,91.12,Delivered,Credit Card,"5012 Espinoza Knoll Suite 051, Denisemouth, FL 60909"
ORD0000554,CUST0009,2023-12-26,2023-12-29,PROD0008,4,716.08,Shipped,PayPal,"Unit 9872 Box 7678, DPO AA 96683"
ORD0000555,CUST0021,2024-08-31,2024-09-01,PROD0025,3,277.86,Shipped,Credit Card,"65076 Catherine Village Suite 313, Lake Brianna, AZ 82779"
ORD0000556,CUST0034,2024-09-07,2024-09-08,PROD0010,1,164.8,Delivered,Credit Card,"457 Aaron Burgs Suite 469, South Jeffrey, UT 09380"
ORD0000557,CUST0097,2024-06-30,2024-06-30,PROD0027,2,264.26,Delivered,Cash,"064 Sullivan Lake Suite 991, Cookmouth, CT 81627"
ORD0000558,CUST0012,2024-01-23,2024-01-25,PROD0008,5,503.6,Canceled,Credit Card,"17209 Michael Streets, Lake Kevinburgh, CO 70903"
ORD0000559,CUST0040,2024-08-26,2024-08-26,PROD0022,3,294.3,Delivered,Credit Card,"950 Michelle Crescent, South Timothyfurt, OK 46192"
ORD0000560,CUST0010,2024-03-01,2024-03-01,PROD0013,5,434.75,Delivered,Credit Card,"43808 Pollard Avenue, North Charlesstad, NH 65362"
ORD0000561,CUST0093,2024-09-23,2024-09-23,PROD0005,6,713.7,Delivered,Credit Card,"87257 Carl Way Suite 076, North Kelseyshire, MP 11317"
ORD0000562,CUST0056,2023-12-28,2023-12-30,PROD0024,1,176.5,Delivered,Credit Card,"90106 Cooper Landing Suite 791, East Davidburgh, NH 01901"
ORD0000563,CUST0100,2024-05-24,2024-05-25,PROD0001,4,408.12,Delivered,Credit Card,"026 David Place, Lake John, AK 15559"
ORD0000564,CUST0023,2024-07-30,2024-07-30,PROD0027,3,534.63,Delivered,Cash,"95351 Anderson Fork, Lake Alicefort, CT 76455"
ORD0000565,CUST0022,2024-01-04,2024-01-06,PROD0016,3,487.98,Delivered,PayPal,"USNV Summers, FPO AE 67026"
ORD0000566,CUST0066,2024-01-23,2024-01-26,PROD0015,1,157.04,Canceled,Credit Card,"PSC 5202, Box 4553, APO AA 77064"
ORD0000567,CUST0026,2024-04-23,2024-04-24,PROD0014,4,446.88,Delivered,Credit Card,"074 Erin Fields Apt. 747, North Mitchellbury, VI 80334"
ORD0000568,CUST0026,2024-07-23,2024-07-23,PROD0003,4,317.88,Delivered,PayPal,"61241 Jackson Walks Apt. 976, Perrybury, GU 74187"
ORD0000569,CUST0054,2024-10-07,2024-10-09,PROD0011,7,961.52,Shipped,Credit Card,"165 Gillespie Mall, Reedfort, MO 33112"
ORD0000570,CUST0073,2023-11-27,2023-11-28,PROD0017,4,445.32,Delivered,PayPal,"054 Henry Ridges Apt. 091, Wrightport, IN 41415"
ORD0000571,CUST0057,2023-12-24,2023-12-25,PROD0023,6,299.4,Delivered,PayPal,"1034 Chad Station Suite 233, West Kimberly, CO 29590"
ORD0000572,CUST0028,2024-05-13,2024-05-16,PROD0024,2,163.66,Delivered,Cash,"56657 Christina Rest Apt. 363, West Alexandraville, PA 39985"
ORD0000573,CUST0039,2024-10-31,2024-11-02,PROD0003,1,91.2,Delivered,PayPal,"363 Lisa Center Apt. 554, Port David, AK 32193"
ORD0000574,CUST0068,2024-07-16,2024-07-17,PROD0022,2,193.14,Delivered,Credit Card,"0326 Horn Turnpike, Dawnfort, PA 10438"
ORD0000575,CUST0028,2024-07-29,2024-07-31,PROD0029,3,555.27,Delivered,Credit Card,"901 Thomas Loop Suite 364, North Cory, WY 83465"
ORD0000576,CUST0100,2023-11-21,2023-11-21,PROD0002,3,377.61,Delivered,Credit Card,"262 Holly Loaf, East Frank, MN 75086"
ORD0000577,CUST0048,2024-07-14,2024-07-17,PROD0011,10,1694,Delivered,Credit Card,"64458 Jamie Street Apt. 503, Camposland, NY 10544"
ORD0000578,CUST0025,2024-07-11,2024-07-13,PROD0012,1,115.68,Delivered,PayPal,"98661 Flowers Tunnel Apt. 720, East Amyside, KY 76386"
ORD0000579,CUST0033,2024-05-03,2024-05-05,PROD0027,9,646.2,Delivered,Credit Card,"1446 Courtney Points Suite 591, East Samanthaport, WY 29369"
ORD0000580,CUST0069,2024-05-04,2024-05-04,PROD0026,2,169.56,Shipped,PayPal,"73933 Reynolds Plains, West Ashley, RI 81237"
ORD0000581,CUST0095,2024-09-19,2024-09-21,PROD0001,2,129.76,Delivered,PayPal,"05176 Taylor Bypass Suite 339, Lake Richard, PR 84919"
ORD0000582,CUST0023,2024-02-16,2024-02-17,PROD0006,1,146.89,Delivered,Credit Card,"886 Fox Views, North Kristinebury, WY 16042"
ORD0000583,CUST0038,2024-02-01,2024-02-01,PROD0010,3,98.28,Delivered,Credit Card,"1988 Stephanie Isle, West Derrickshire, VI 09319"
ORD0000584,CUST0025,2024-05-31,2024-06-01,PROD0014,1,50.8,Delivered,Cash,"799 Jones Mountains Suite 301, Blackborough, MP 75479"
ORD0000585,CUST0060,2024-03-23,2024-03-23,PROD0028,2,385.26,Delivered,PayPal,"PSC 7546, Box 7168, APO AP 33982"
ORD0000586,CUST0052,2024-08-30,2024-09-01,PROD0018,5,448,Delivered,PayPal,"57574 Walton Mills, Michaelbury, MI 02778"
ORD0000587,CUST0009,2024-07-18,2024-07-20,PROD0020,1,125.53,Shipped,Cash,"6231 Johnston Green, Meganburgh, VI 50991"
ORD0000588,CUST0030,2024-08-02,2024-08-03,PROD0011,2,107.56,Delivered,PayPal,"PSC 0921, Box 0703, APO AP 30014"
ORD0000589,CUST0004,2024-08-16,2024-08-16,PROD0021,2,105.28,Shipped,PayPal,"6855 Carlos Inlet Apt. 035, Emilyberg, GA 16635"
ORD0000590,CUST0030,2024-08-30,2024-09-02,PROD0007,3,358.05,Delivered,Credit Card,"66607 James Fall, Port Angela, MO 81227"
ORD0000591,CUST0063,2024-07-21,2024-07-23,PROD0022,2,231.36,Delivered,PayPal,"9686 Logan Junction Apt. 604, Norrisbury, DC 15628"
ORD0000592,CUST0024,2024-09-01,2024-09-01,PROD0012,4,521.4,Delivered,Credit Card,"49873 Parker Fork Suite 309, Larryfort, ND 39348"
ORD0000593,CUST0032,2024-06-15,2024-06-15,PROD0005,9,599.22,Delivered,PayPal,"1025 Elizabeth Course Apt. 469, Johnsonchester, AL 96488"
ORD0000594,CUST0067,2024-04-07,2024-04-10,PROD0024,1,116.01,Delivered,Cash,"57670 Diaz Crossing Suite 594, New Jeffrey, PA 08746"
ORD0000595,CUST0034,2024-01-28,2024-01-31,PROD0023,1,85.21,Delivered,Credit Card,"76658 Troy Dam, Lake Aprilshire, KS 90629"
ORD0000596,CUST0093,2024-01-30,2024-01-31,PROD0026,5,375.9,Delivered,Credit Card,"1681 Hall Estates Apt. 321, West Tammy, AZ 74009"
ORD0000597,CUST0091,2023-12-23,2023-12-26,PROD0013,1,108.04,Delivered,PayPal,"951 Raymond Club Apt. 079, East Stephanie, NE 38100"
ORD0000598,CUST0082,2024-07-03,2024-07-04,PROD0008,4,834.24,Shipped,Credit Card,"1241 Shannon Stravenue Suite 795, Port Johnny, NJ 01559"
ORD0000599,CUST0051,2024-09-27,2024-09-27,PROD0030,2,168.68,Delivered,PayPal,"07785 Gordon Prairie, Watersview, IN 97520"
ORD0000600,CUST0070,2023-12-01,2023-12-04,PROD0003,1,158.96,Delivered,Cash,"27529 Gibson Union Apt. 272, Port Roymouth, AR 71832"
ORD0000601,CUST0038,2024-03-21,2024-03-21,PROD0008,1,174.43,Delivered,PayPal,"494 Anne Walk, Ellenport, NV 58259"
ORD0000602,CUST0086,2024-07-05,2024-07-05,PROD0018,3,259.08,Delivered,Credit Card,"1221 Linda Loop, East Nicholasborough, CA 66232"
ORD0000603,CUST0049,2024-02-06,2024-02-08,PROD0007,4,244.92,Delivered,Credit Card,"621 Samantha Meadows, Port Larry, AL 13342"
ORD0000604,CUST0001,2024-09-25,2024-09-26,PROD0010,10,1185.8,Shipped,PayPal,"PSC 9759, Box 6003, APO AP 16362"
ORD0000605,CUST0029,2024-06-09,2024-06-11,PROD0018,2,176.64,Shipped,PayPal,"5303 Thomas Cove, West David, GU 04395"
ORD0000606,CUST0069,2024-10-15,2024-10-17,PROD0014,9,273.06,Shipped,Credit Card,"4697 Thomas Cove, East Angela, HI 16892"
ORD0000607,CUST0095,2024-09-22,2024-09-25,PROD0007,1,37.23,Delivered,PayPal,"24903 Jennifer Light Suite 483, East Dennisborough, TX 50027"
ORD0000608,CUST0012,2023-11-25,2023-11-27,PROD0025,2,141.24,Shipped,PayPal,"61805 Sanford Crossing Apt. 872, New Ryan, VA 36093"
ORD0000609,CUST0068,2024-06-19,2024-06-19,PROD0028,4,237.36,Delivered,PayPal,"569 Lopez Key, Kennedymouth, AS 86240"
ORD0000610,CUST0071,2024-04-06,2024-04-09,PROD0014,3,307.74,Delivered,Cash,"26333 Gibbs Circle Suite 871, Maryport, RI 28029"
ORD0000611,CUST0034,2024-01-27,2024-01-29,PROD0023,4,178.88,Shipped,PayPal,"480 Renee Dam, Raymondville, NE 30931"
ORD0000612,CUST0033,2024-05-14,2024-05-14,PROD0030,1,-5.14,Shipped,Credit Card,"84992 Young Village, Shawntown, DE 08384"
ORD0000613,CUST0010,2024-06-30,2024-07-01,PROD0029,5,683.05,Shipped,Cash,"85766 Nelson Light Apt. 907, Lake Phillip, KY 85880"
ORD0000614,CUST0092,2024-10-15,2024-10-16,PROD0015,1,124.71,Delivered,Cash,"926 Sarah Circle Suite 743, South Amyside, FL 21841"
ORD0000615,CUST0003,2024-09-22,2024-09-22,PROD0014,1,170.57,Delivered,Credit Card,"77312 Ruth Manor Apt. 706, East Rebecca, NC 09998"
ORD0000616,CUST0095,2024-09-18,2024-09-21,PROD0008,5,64,Delivered,Cash,"87448 Wilson Prairie, North Jamesstad, AR 24068"
ORD0000617,CUST0052,2024-09-05,2024-09-05,PROD0024,6,551.52,Delivered,Credit Card,"185 Hendricks Station Suite 549, Scottside, IL 88802"
ORD0000618,CUST0074,2024-05-02,2024-05-02,PROD0025,4,640.96,Delivered,Credit Card,"613 Danielle Plaza Suite 485, Port Benjamin, IN 93251"
ORD0000619,CUST0045,2024-09-04,2024-09-06,PROD0015,6,886.74,Canceled,PayPal,"517 Sylvia Trail Apt. 318, Port Charles, MO 96197"
ORD0000620,CUST0091,2024-02-03,2024-02-05,PROD0010,8,355.44,Delivered,PayPal,"1092 Alexis Ville, East Kelly, IL 75627"
ORD0000621,CUST0023,2024-10-20,2024-10-23,PROD0021,4,447.52,Delivered,Cash,"255 Hunt Ramp, Port Dawn, OK 42058"
ORD0000622,CUST0047,2024-06-02,2024-06-05,PROD0004,3,356.43,Delivered,PayPal,"7124 Julia Route, Sarahport, IA 06258"
ORD0000623,CUST0039,2024-05-07,2024-05-07,PROD0013,4,545.44,Delivered,Credit Card,"3819 Michael Falls, Christopherburgh, MH 76866"
ORD0000624,CUST0045,2024-07-22,2024-07-23,PROD0004,5,746.6,Delivered,Credit Card,"PSC 1118, Box 1936, APO AE 72360"
ORD0000625,CUST0001,2024-04-03,2024-04-05,PROD0017,1,195.02,Canceled,Credit Card,"858 Carlson Ramp, Perezton, CA 97418"
ORD0000626,CUST0083,2024-10-18,2024-10-19,PROD0004,2,55.16,Shipped,Credit Card,"514 Emma Club Apt. 338, Lake Kimberlyville, AS 26746"
ORD0000627,CUST0087,2024-01-31,2024-02-02,PROD0004,8,1351.92,Delivered,Credit Card,"333 Virginia Common, East Taylor, TN 96998"
ORD0000628,CUST0014,2024-06-09,2024-06-10,PROD0029,3,292.68,Delivered,Credit Card,"2224 Holland Hill Suite 322, North Shannonfort, TN 86121"
ORD0000629,CUST0085,2024-07-22,2024-07-25,PROD0023,5,635.25,Delivered,PayPal,"6314 Eric Tunnel Suite 179, Frazierton, MO 47251"
ORD0000630,CUST0034,2023-11-25,2023-11-27,PROD0012,1,46.4,Shipped,PayPal,"13267 Chris Turnpike, Torresside, KS 83745"
ORD0000631,CUST0049,2024-09-20,2024-09-21,PROD0011,2,186.5,Shipped,PayPal,"7923 Villanueva Court Suite 216, Port Timothyfurt, HI 84194"
ORD0000632,CUST0015,2023-12-05,2023-12-07,PROD0022,1,85.86,Delivered,PayPal,"219 Barker Shore, East Mark, MI 57218"
ORD0000633,CUST0074,2024-02-13,2024-02-16,PROD0020,2,-66.52,Delivered,Credit Card,"32385 Smith Ridge Suite 345, Dodsonbury, NY 03065"
ORD0000634,CUST0005,2023-12-16,2023-12-16,PROD0013,5,469.45,Delivered,Credit Card,"45007 Donaldson Stravenue Suite 369, Douglasport, MN 48494"
ORD0000635,CUST0099,2023-12-12,2023-12-15,PROD0026,1,30.12,Canceled,Credit Card,"598 Stacy Light, North Rebeccaborough, AS 19482"
ORD0000636,CUST0073,2024-04-09,2024-04-12,PROD0006,1,70.88,Delivered,Credit Card,"3362 Nicholas Centers, Port Shelleyfort, VA 23385"
ORD0000637,CUST0020,2024-06-21,2024-06-22,PROD0022,2,187.44,Delivered,Credit Card,"24784 Michael Walks Suite 811, South Daniellehaven, NC 30317"
ORD0000638,CUST0100,2023-12-07,2023-12-07,PROD0021,1,141.85,Shipped,Credit Card,"8494 Kimberly Shore Apt. 224, West Ashleychester, GA 05293"
ORD0000639,CUST0074,2024-01-17,2024-01-17,PROD0028,2,153.54,Delivered,Credit Card,"795 Douglas Viaduct Suite 230, Jamesside, OK 66212"
ORD0000640,CUST0074,2024-03-04,2024-03-06,PROD0012,1,33.08,Canceled,PayPal,"34328 Jorge Neck, Larsonmouth, NY 80980"
ORD0000641,CUST0015,2024-08-07,2024-08-09,PROD0015,3,269.01,Delivered,Credit Card,"441 Fletcher Avenue, Kaneburgh, IA 30680"
ORD0000642,CUST0022,2024-01-14,2024-01-14,PROD0013,2,105.34,Delivered,Credit Card,"66553 Carter Estates Apt. 167, East Matthew, DE 20017"
ORD0000643,CUST0034,2024-04-05,2024-04-08,PROD0008,2,232.98,Delivered,PayPal,"3370 Douglas Junctions, Port Nathanville, KY 95129"
ORD0000644,CUST0035,2024-07-19,2024-07-22,PROD0028,5,354,Delivered,Credit Card,"7730 Myers Viaduct, Garciachester, AS 87735"
ORD0000645,CUST0077,2023-12-21,2023-12-23,PROD0020,4,470.04,Shipped,Credit Card,"630 Stanton Port, West Joseph, GA 05355"
ORD0000646,CUST0004,2023-12-15,2023-12-16,PROD0019,8,-217.92,Shipped,Cash,"67006 Lewis Circles, New Amandaview, CT 60953"
ORD0000647,CUST0038,2024-05-01,2024-05-02,PROD0022,2,84.88,Shipped,PayPal,"0606 Brian Forks Suite 304, Lake Jeffreybury, ME 74211"
ORD0000648,CUST0052,2024-04-05,2024-04-07,PROD0024,5,237.1,Delivered,Credit Card,"500 Cassidy Grove Suite 682, Ortizport, RI 35126"
ORD0000649,CUST0040,2023-11-23,2023-11-25,PROD0007,5,510.4,Delivered,PayPal,"55757 White Station Suite 542, New Anna, HI 55320"
ORD0000650,CUST0058,2024-10-18,2024-10-19,PROD0010,5,518,Delivered,Cash,"2383 Kennedy Rapids, Andersonchester, WV 09038"
ORD0000651,CUST0099,2024-06-04,2024-06-06,PROD0014,5,628.35,Delivered,Credit Card,"8852 Murphy Stream Apt. 701, Vanessaton, MD 53453"
ORD0000652,CUST0073,2024-08-23,2024-08-24,PROD0004,3,280.68,Shipped,PayPal,"168 Rodriguez Light, South Charles, MD 76500"
ORD0000653,CUST0094,2024-04-25,2024-04-27,PROD0006,1,147.95,Shipped,Credit Card,"Unit 5368 Box 6313, DPO AA 00946"
ORD0000654,CUST0033,2024-05-23,2024-05-25,PROD0030,5,540.35,Canceled,PayPal,"687 Anderson Islands Suite 298, Port Destiny, HI 10318"
ORD0000655,CUST0085,2024-04-11,2024-04-14,PROD0029,2,249.18,Shipped,PayPal,"34622 Frank Creek Apt. 457, New Christopher, OK 27357"
ORD0000656,CUST0079,2024-04-26,2024-04-27,PROD0027,1,40.59,Delivered,Credit Card,"98961 Jeremy Mews Suite 042, Higginsfort, GU 23674"
ORD0000657,CUST0019,2023-12-29,2023-12-30,PROD0014,1,57.26,Shipped,PayPal,"8694 Kelly Locks Suite 048, New Melissaview, IN 08320"
ORD0000658,CUST0060,2024-08-19,2024-08-21,PROD0007,2,225.9,Canceled,PayPal,"995 Tammy Pike, East Joel, NE 42479"
ORD0000659,CUST0026,2024-02-23,2024-02-26,PROD0023,3,285.09,Delivered,Credit Card,"39526 Jones Rue Suite 518, Anthonyside, LA 86051"
ORD0000660,CUST0021,2024-05-14,2024-05-17,PROD0007,2,235.3,Delivered,PayPal,"0026 Lisa Creek Apt. 366, West Katiehaven, UT 70677"
ORD0000661,CUST0008,2024-06-21,2024-06-21,PROD0002,10,1293.5,Delivered,Credit Card,"70936 White Meadow Suite 077, Lake Anthonyshire, MI 98751"
ORD0000662,CUST0024,2024-08-12,2024-08-13,PROD0003,3,336.78,Delivered,PayPal,"7526 Beard Centers Suite 509, Reidmouth, FL 13956"
ORD0000663,CUST0072,2024-01-13,2024-01-16,PROD0023,5,397.5,Canceled,Cash,"9305 Dale Squares, Karenhaven, MI 06395"
ORD0000664,CUST0008,2024-10-29,2024-10-30,PROD0003,4,122.12,Shipped,PayPal,"5961 Sarah Key Suite 616, New Deniseland, FM 40060"
ORD0000665,CUST0030,2024-09-24,2024-09-27,PROD0004,2,88.82,Delivered,PayPal,"626 Keith Crossing, Catherineton, WI 53548"
ORD0000666,CUST0033,2024-10-28,2024-10-31,PROD0023,6,659.52,Delivered,Credit Card,"51237 Barton Mills, Shaunmouth, AK 02535"
ORD0000667,CUST0047,2023-12-18,2023-12-19,PROD0003,5,366.25,Delivered,Cash,"9153 Richard Meadows Suite 950, Wallaceburgh, MD 33211"
ORD0000668,CUST0076,2024-08-29,2024-09-01,PROD0020,7,662.27,Delivered,Credit Card,"654 Ruiz Shores Suite 956, Port Jessicatown, AK 41343"
ORD0000669,CUST0083,2024-10-03,2024-10-04,PROD0024,1,77.07,Shipped,Credit Card,"USNS Montgomery, FPO AE 23857"
ORD0000670,CUST0005,2023-12-22,2023-12-24,PROD0028,1,34.53,Delivered,Credit Card,"9555 Stevens Stream Suite 060, New Markside, TN 67532"
ORD0000671,CUST0012,2024-08-01,2024-08-03,PROD0002,1,140.57,Canceled,PayPal,"2642 Jaime Rapid Apt. 698, Port Kathleenview, NJ 54053"
ORD0000672,CUST0022,2024-07-21,2024-07-23,PROD0009,2,209.46,Delivered,Credit Card,"05544 Alexander Creek, Lake Brianberg, IN 53233"
ORD0000673,CUST0028,2023-12-17,2023-12-17,PROD0021,5,470.45,Delivered,Cash,"Unit 9826 Box 0832, DPO AA 00703"
ORD0000674,CUST0082,2024-01-09,2024-01-11,PROD0013,2,130.96,Delivered,Cash,"7558 Sara Plaza Apt. 362, South Benjamin, WI 74701"
ORD0000675,CUST0014,2024-04-20,2024-04-21,PROD0014,3,300.78,Shipped,Credit Card,"066 Brown Forest, Barnestown, NM 29409"
ORD0000676,CUST0043,2024-01-04,2024-01-06,PROD0005,1,137.05,Shipped,PayPal,"15101 Larry Mountains, East Emily, MD 79905"
ORD0000677,CUST0009,2024-08-06,2024-08-09,PROD0004,2,196.64,Canceled,Credit Card,"9871 David Gateway, Zacharyview, NJ 56649"
ORD0000678,CUST0031,2024-02-04,2024-02-04,PROD0006,4,614.52,Delivered,Credit Card,"0258 Christian Trail Apt. 304, New Ashley, HI 26180"
ORD0000679,CUST0032,2024-04-01,2024-04-03,PROD0010,5,595,Delivered,PayPal,"USS Miller, FPO AP 96150"
ORD0000680,CUST0014,2024-10-05,2024-10-06,PROD0019,1,76.97,Delivered,Cash,"PSC 7800, Box 1803, APO AE 77519"
ORD0000681,CUST0086,2023-11-25,2023-11-25,PROD0010,1,68.57,Delivered,Credit Card,"19518 Cynthia Plaza, Feliciaton, WI 84651"
ORD0000682,CUST0034,2024-08-28,2024-08-29,PROD0017,1,52.32,Shipped,PayPal,"0068 Blair Trace Apt. 138, South Rhonda, PR 71217"
ORD0000683,CUST0045,2024-09-28,2024-09-28,PROD0030,1,66.91,Delivered,Cash,"09234 Walker Prairie Suite 421, Changhaven, WV 64842"
ORD0000684,CUST0028,2024-02-13,2024-02-13,PROD0017,1,81.25,Delivered,Cash,"619 Wagner Spring, Brooksborough, WV 05933"
ORD0000685,CUST0097,2024-09-09,2024-09-12,PROD0005,4,573.56,Delivered,Credit Card,"5387 Rivera Drive, New Matthew, MH 49920"
ORD0000686,CUST0007,2024-09-11,2024-09-13,PROD0004,8,687.44,Delivered,PayPal,"PSC 6555, Box 0006, APO AP 67562"
ORD0000687,CUST0014,2024-04-11,2024-04-11,PROD0018,4,570.48,Delivered,Credit Card,"34319 Thomas Underpass, Sylviaview, MT 57740"
ORD0000688,CUST0008,2024-04-29,2024-05-01,PROD0011,3,299.37,Delivered,PayPal,"4196 Bailey Plain, Annchester, OK 33116"
ORD0000689,CUST0074,2023-12-11,2023-12-12,PROD0021,1,91.63,Delivered,Cash,"7225 Craig Villages, Kelliborough, IN 78135"
ORD0000690,CUST0013,2024-04-18,2024-04-18,PROD0002,1,120.68,Delivered,PayPal,"019 Christopher Park, Heidiberg, MT 17488"
ORD0000691,CUST0034,2023-12-17,2023-12-18,PROD0017,1,130.64,Delivered,Cash,"9973 Melissa Crescent Suite 142, South John, WI 75119"
ORD0000692,CUST0030,2023-12-26,2023-12-26,PROD0009,3,270.03,Delivered,PayPal,"938 Wendy Locks, Poolestad, NC 92338"
ORD0000693,CUST0016,2023-12-10,2023-12-11,PROD0009,6,506.4,Delivered,Credit Card,"21067 Henson Plaza, Brandyborough, CO 80400"
ORD0000694,CUST0025,2024-08-02,2024-08-03,PROD0021,3,251.52,Shipped,PayPal,"561 Cox Estate Apt. 049, Davidside, IA 13623"
ORD0000695,CUST0018,2024-08-16,2024-08-19,PROD0003,2,105.88,Delivered,Credit Card,"PSC 7730, Box 8345, APO AE 44071"
ORD0000696,CUST0096,2024-04-18,2024-04-21,PROD0018,4,498.76,Delivered,Cash,"896 Riley Burgs, North Ivan, DE 88148"
ORD0000697,CUST0065,2024-05-27,2024-05-29,PROD0008,7,514.01,Canceled,Credit Card,"4039 Mullins Highway Suite 878, South Ryan, TN 35044"
ORD0000698,CUST0066,2024-08-24,2024-08-26,PROD0018,1,39.68,Canceled,Cash,"953 Jennifer Mountain Apt. 033, Mccallborough, MT 08967"
ORD0000699,CUST0013,2024-10-30,2024-10-30,PROD0013,1,156.22,Delivered,Cash,"7299 Cooley Roads Apt. 922, North Brandonview, OH 25470"
ORD0000700,CUST0021,2023-12-07,2023-12-07,PROD0012,2,10.64,Delivered,Cash,"042 Oconnor Underpass Suite 940, Jerrymouth, GA 84549"
ORD0000701,CUST0051,2024-05-12,2024-05-12,PROD0005,8,970.16,Delivered,Credit Card,"714 Johnson Hollow Apt. 213, Ballardborough, AS 93061"
ORD0000702,CUST0022,2024-08-17,2024-08-20,PROD0026,5,573.85,Delivered,Credit Card,"24707 Brandt Hills Apt. 943, Oliviahaven, NY 73319"
ORD0000703,CUST0078,2024-08-05,2024-08-05,PROD0006,2,127.32,Delivered,Credit Card,"97559 Paul Stravenue Suite 955, New Kathleen, OK 08816"
ORD0000704,CUST0093,2024-07-06,2024-07-07,PROD0016,1,-21.57,Delivered,Cash,"79386 Carter Gardens Suite 709, Steinville, AL 58227"
ORD0000705,CUST0005,2024-09-12,2024-09-13,PROD0010,9,1084.23,Delivered,Cash,"406 Diana Pike Suite 509, Riveraland, NY 73480"
ORD0000706,CUST0093,2023-11-18,2023-11-21,PROD0014,1,78.32,Delivered,PayPal,"870 Jesus Mill, North Brandonview, AS 50163"
ORD0000707,CUST0035,2024-04-23,2024-04-25,PROD0010,1,180.49,Delivered,Cash,"0327 Olson Shores, South Matthew, IL 98394"
ORD0000708,CUST0004,2024-08-16,2024-08-19,PROD0018,2,103.36,Shipped,Cash,"731 Bowers Divide, Kingside, MN 02064"
ORD0000709,CUST0084,2023-12-29,2023-12-30,PROD0006,1,92.01,Shipped,PayPal,"797 Patrick Crossing Suite 915, Haynesberg, WV 24045"
ORD0000710,CUST0046,2024-01-20,2024-01-22,PROD0003,1,75.63,Delivered,Credit Card,"316 Stanley Valley Apt. 031, New Michaelmouth, PW 78893"
ORD0000711,CUST0049,2024-01-27,2024-01-30,PROD0004,5,249.65,Canceled,Credit Card,"USS Baker, FPO AE 86990"
ORD0000712,CUST0028,2024-06-28,2024-06-28,PROD0026,5,197.05,Delivered,PayPal,"40494 Brandy Corner, Jenkinsfort, MH 48714"
ORD0000713,CUST0095,2024-07-01,2024-07-02,PROD0024,2,188,Delivered,PayPal,"192 David Roads Apt. 286, South Gary, MT 20235"
ORD0000714,CUST0041,2024-07-11,2024-07-14,PROD0028,6,1172.04,Delivered,Cash,"8894 Danielle Squares Apt. 996, Pattonview, WV 82490"
ORD0000715,CUST0024,2024-08-03,2024-08-03,PROD0004,4,73.16,Delivered,Credit Card,"156 James Union Suite 095, Williambury, MI 20066"
ORD0000716,CUST0023,2024-08-12,2024-08-14,PROD0005,1,144.38,Canceled,Cash,"67367 Park Trafficway Suite 029, Singletonville, OK 97736"
ORD0000717,CUST0094,2024-04-24,2024-04-26,PROD0008,3,511.11,Delivered,Credit Card,"Unit 9326 Box 5790, DPO AE 64498"
ORD0000718,CUST0030,2024-06-11,2024-06-14,PROD0005,4,306,Delivered,Cash,"09406 Vargas Plains Apt. 518, New Melissaland, MO 91890"
ORD0000719,CUST0093,2024-08-25,2024-08-26,PROD0023,1,58.12,Delivered,Credit Card,"508 Shaw Spurs, Warrenshire, MS 26143"
ORD0000720,CUST0017,2023-11-29,2023-12-02,PROD0004,2,220.18,Delivered,Credit Card,"4867 Gutierrez Crescent, Gibsonfort, MP 96485"
ORD0000721,CUST0028,2024-09-13,2024-09-15,PROD0023,4,318.96,Delivered,Credit Card,"8361 French Neck Apt. 673, Lake Garretthaven, RI 98879"
